site,timestamp,q_cms,Cond,DO_sat,fDOM,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint
Wade,2017-11-15 08:00:00,0.062976195,17.1526666666667,97.6146666666667,18.6467624094072,31.1386666666667,1.484,0.216666666666667,0,-5.92,986.7,14,0,0,4,107,96.5,-6.4
Wade,2017-11-15 08:15:00,0.062976195,17.124,97.73,18.6693398071117,31.114,1.454,0.218666666666667,0,-5.95,986.9,24,0,0,7,107,96.8,-6.39
Wade,2017-11-15 08:30:00,0.064410944,17.1286666666667,97.6633333333333,18.661662091917,31.1446666666667,1.43266666666667,0.22,0,-5.67,986.7,34,0,0,9,107,96.9,-6.09
Wade,2017-11-15 08:45:00,0.064410944,17.1126666666667,97.6586666666667,18.6455365927647,31.15,1.41266666666667,0.358666666666667,0,-5.54,986.5,41,0,0,11,107,96.9,-5.97
Wade,2017-11-15 09:00:00,0.064410944,17.1013333333333,97.7726666666667,18.7075079769881,31.15,1.39266666666667,0.310666666666667,0,-5.05,986.3,59,0,0,31,107,96.4,-5.54
Wade,2017-11-15 09:15:00,0.064410944,17.1,97.5646666666667,18.7092100193229,31.15,1.38133333333333,0.308666666666667,0,-4.08,986,219,0,0,109,107,95.1,-4.75
Wade,2017-11-15 09:30:00,0.058847247,17.1173333333333,97.556,18.702184080598,31.176,1.38866666666667,0.292666666666667,0,-3.54,986.1,149,0,0,76,107,94.5,-4.3
Wade,2017-11-15 09:45:00,0.058847247,17.1113333333333,97.7506666666667,18.7067343515744,31.154,1.39,0.272666666666667,0,-2.83,986.4,161,0,0,61,107,93.6,-3.72
Wade,2017-11-15 10:00:00,0.062976195,17.136,97.7626666666667,18.7226913130626,31.176,1.40733333333333,0.235333333333333,0,-1.67,985.7,171,0,0,186,107,91.9,-2.82
Wade,2017-11-15 10:15:00,0.060194903,17.1313333333333,97.864,18.7067081800636,31.1453333333333,1.436,0.446666666666667,0,0.52,984.9,341,0,0.5,174,100,82.3,-2.14
Wade,2017-11-15 10:30:00,0.057527526,17.1646666666667,97.958,18.6909852806976,31.1746666666667,1.47466666666667,0.272,0,1.56,985.4,134,0,1,71,93,75.2,-2.35
Wade,2017-11-15 10:45:00,0.057527526,17.1873333333333,97.8746666666667,18.6880760839578,31.1713333333333,1.52333333333333,0.266,0,2.07,985.5,154,0,0.5,56,18,70.2,-2.78
Wade,2017-11-15 11:00:00,0.053730688,17.242,97.9986666666667,18.6626550198414,31.1873333333333,1.59066666666667,0.27,0,2.34,985.3,451,0,1,244,59,67.9,-2.97
Wade,2017-11-15 11:15:00,0.050166636,17.2673333333333,97.994,18.6617281258099,31.164,1.652,0.322,0,3.12,985.2,759,0,1.5,394,18,66.5,-2.51
Wade,2017-11-15 11:30:00,0.053730688,17.3046666666667,97.9986666666667,18.6337281960231,31.16,1.72066666666667,0.286666666666667,0,2.96,984.9,99,0.5,1.5,79,63,64.7,-3.03
Wade,2017-11-15 11:45:00,0.049028053,17.3446666666667,97.9913333333333,18.6093756038899,31.1513333333333,1.79066666666667,0.453333333333333,0,3.06,984.6,349,0,2,137,45,64.1,-3.06
Wade,2017-11-15 12:00:00,0.047913396,17.3846666666667,97.964,18.5661105913057,31.15,1.86066666666667,0.367333333333333,0,3.25,984,331,0.5,2,176,105,63.9,-2.92
Wade,2017-11-15 12:15:00,0.051329615,17.4333333333333,97.8126666666667,18.5122513928551,31.15,1.948,0.263333333333333,0,3.19,983.9,404,0.5,2,177,4,63.1,-3.14
Wade,2017-11-15 12:30:00,0.049028053,17.4833333333333,97.7726666666667,18.4947074369172,31.1586666666667,2.02933333333333,0.25,0,3.75,984,489,0,1.5,246,91,60.7,-3.14
Wade,2017-11-15 12:45:00,0.047913396,17.5333333333333,97.8046666666667,18.4725981126946,31.1686666666667,2.092,0.258666666666667,0,4.17,983.6,684,0,1,331,101,61.5,-2.57
Wade,2017-11-15 13:00:00,0.050166636,17.54,97.8533333333333,18.4596291092636,31.1353333333333,2.14333333333333,0.26,0,4.27,983.4,796,0,1,412,100,58.7,-3.09
Wade,2017-11-15 13:15:00,0.047913396,17.5833333333333,97.8773333333333,18.4140097021198,31.156,2.19333333333333,0.251333333333333,0,4.77,983.6,644,0,1.5,339,24,56.3,-3.19
Wade,2017-11-15 13:30:00,0.047913396,17.5986666666667,97.8713333333333,18.4222267910202,31.1426666666667,2.23466666666667,0.25,0,4.95,983.3,776,0,0.5,401,17,55.4,-3.24
Wade,2017-11-15 13:45:00,0.054969764,17.626,97.8266666666667,18.4134386303828,31.1313333333333,2.28333333333333,0.232666666666667,0,4.9,982.9,589,0,1.5,316,32,53.7,-3.7
Wade,2017-11-15 14:00:00,0.054969764,17.656,97.7766666666667,18.4052931473399,31.1386666666667,2.32466666666667,0.212666666666667,0,4.9,982.7,299,0,1,151,31,55.1,-3.36
Wade,2017-11-15 14:15:00,0.058847247,17.6773333333333,97.6573333333333,18.4090314496096,31.166,2.34733333333333,0.218666666666667,0,4.9,982.4,256,0,1.5,131,80,55.3,-3.31
Wade,2017-11-15 14:30:00,0.058847247,17.6886666666667,97.5966666666667,18.4007398761678,31.1613333333333,2.35866666666667,0.254666666666667,0,4.69,982.1,169,0,1.5,92,181,56,-3.33
Wade,2017-11-15 14:45:00,0.060194903,17.6986666666667,97.5466666666667,18.3814172340026,31.16,2.37733333333333,0.234,0,4.82,981.7,331,0,1,162,59,57.8,-2.79
Wade,2017-11-15 15:00:00,0.056235206,17.7173333333333,97.5486666666667,18.3537160366792,31.186,2.38866666666667,0.23,0,4.82,981.4,154,0,1,78,86,55,-3.45
Wade,2017-11-15 15:15:00,0.058847247,17.72,97.4893333333333,18.3598886116415,31.1813333333333,2.39866666666667,0.247333333333333,0,4.92,981.8,121,0,0.5,56,86,57.2,-2.83
Wade,2017-11-15 15:30:00,0.058847247,17.72,97.4973333333333,18.3596227898929,31.1713333333333,2.4,0.224,0,4.22,981.8,74,0,0.5,24,138,58.4,-3.21
Wade,2017-11-15 15:45:00,0.058847247,17.7286666666667,97.4653333333333,18.3341448471077,31.1873333333333,2.4,0.246,0,3.64,981.5,74,0,0,33,136,60.6,-3.26
Wade,2017-11-15 16:00:00,0.062976195,17.7386666666667,97.46,18.3370193841026,31.2073333333333,2.4,0.25,0,3.51,981.4,74,0,1,33,76,61.9,-3.1
Wade,2017-11-15 16:15:00,0.065875853,17.7313333333333,97.3993333333333,18.3098518459786,31.1926666666667,2.4,0.232666666666667,0,3.3,981,59,0,1,24,110,64.3,-2.79
Wade,2017-11-15 16:30:00,0.062976195,17.73,97.364,18.3225114099441,31.216,2.39133333333333,0.212666666666667,0,2.85,981,39,0,1.5,13,128,64.2,-3.24
Wade,2017-11-15 16:45:00,0.062976195,17.7213333333333,97.2906666666667,18.3148748230939,31.2113333333333,2.37266666666667,0.218666666666667,0,2.18,981,24,0,1,7,128,67.1,-3.28
Wade,2017-11-15 17:00:00,0.062976195,17.7113333333333,97.2973333333333,18.3030484961014,31.2186666666667,2.35266666666667,0.228666666666667,0,1.94,981.4,11,0,1,3,128,68.2,-3.3
Wade,2017-11-15 17:15:00,0.062976195,17.7013333333333,97.2133333333333,18.2897750282643,31.2286666666667,2.324,0.247333333333333,0,0.19,981.7,6,0,0,1,128,78.8,-3.05
Wade,2017-11-15 17:30:00,0.061571036,17.7,97.2693333333333,18.2879682528446,31.2473333333333,2.294,0.241333333333333,0,-0.59,981.4,1,0,0,1,128,82,-3.28
Wade,2017-11-15 17:45:00,0.064410944,17.6826666666667,97.2886666666667,18.2460737776685,31.2586666666667,2.25533333333333,0.24,0,-1.04,981.6,1,0,0.5,1,128,83.9,-3.42
Wade,2017-11-15 18:00:00,0.067371502,17.6626666666667,97.2293333333333,18.2467073589288,31.2686666666667,2.21533333333333,0.266,0,-0.45,981.1,1,0,0,1,128,82.3,-3.1
Wade,2017-11-15 18:15:00,0.067371502,17.6513333333333,97.2286666666667,18.2275884730821,31.296,2.184,0.261333333333333,0,-0.09,981.1,1,0,0,1,128,80.3,-3.07
Wade,2017-11-15 18:30:00,0.064410944,17.6413333333333,97.178,18.206073850127,31.2913333333333,2.154,0.277333333333333,0,-0.2,981.1,1,0,0.5,1,128,81.4,-3
Wade,2017-11-15 18:45:00,0.064410944,17.6313333333333,97.118,18.1839068445254,31.3073333333333,2.13266666666667,0.254,0,0.6,981.2,1,0,3,1,107,79.6,-2.51
Wade,2017-11-15 19:00:00,0.064410944,17.63,97.136,18.1689289803858,31.3273333333333,2.11266666666667,0.232666666666667,0,0.02,981,1,0,0.5,1,52,82,-2.68
Wade,2017-11-15 19:15:00,0.064410944,17.63,97.1573333333333,18.1454608283597,31.33,2.10133333333333,0.238666666666667,0,-0.34,980.7,1,0,0.5,1,86,82,-3.04
Wade,2017-11-15 19:30:00,0.065875853,17.6126666666667,97.1253333333333,18.124609171028,31.3213333333333,2.08266666666667,0.24,0,-0.96,980.3,1,0,1,1,86,84.7,-3.21
Wade,2017-11-15 19:45:00,0.064410944,17.6273333333333,97.0246666666667,18.102336398213,31.3546666666667,2.08,0.248666666666667,0,-0.87,980.1,1,0,0,1,86,84.6,-3.14
Wade,2017-11-15 20:00:00,0.062976195,17.6213333333333,96.958,18.1282691724679,31.3513333333333,2.06266666666667,0.241333333333333,0,-0.73,979.7,1,0,1,1,86,85.4,-2.88
Wade,2017-11-15 20:15:00,0.062976195,17.6113333333333,96.9586666666667,18.1043934582879,31.35,2.05133333333333,0.248666666666667,0,-0.7,979.7,1,0,1.5,1,65,85,-2.91
Wade,2017-11-15 20:30:00,0.058847247,17.5926666666667,96.9513333333333,18.0918722788465,31.3413333333333,2.04133333333333,0.258666666666667,0,0.16,979.6,1,0,1.5,1,69,81.3,-2.66
Wade,2017-11-15 20:45:00,0.056235206,17.5986666666667,96.95,18.0906164458602,31.3486666666667,2.04,0.26,0,0.71,979.2,1,0,2,1,56,78.1,-2.66
Wade,2017-11-15 21:00:00,0.057527526,17.6086666666667,96.8893333333333,18.0619590119169,31.3673333333333,2.04,0.234,0,0.88,979.2,1,0.5,2.5,1,67,76.7,-2.75
Wade,2017-11-15 21:15:00,0.058847247,17.6013333333333,96.8886666666667,18.0593262823883,31.3526666666667,2.04,0.256,0,1.1,979.1,1,0.5,3,1,81,75.5,-2.75
Wade,2017-11-15 21:30:00,0.060194903,17.6086666666667,96.8726666666667,18.0566394635616,31.3586666666667,2.04,0.216666666666667,0,1.1,978.8,1,0.5,2.5,1,59,74.9,-2.85
Wade,2017-11-15 21:45:00,0.056235206,17.61,96.8786666666667,18.050648459043,31.36,2.04,0.227333333333333,0,0.93,978.4,1,1,2.5,1,27,75.7,-2.87
Wade,2017-11-15 22:00:00,0.060194903,17.61,96.8713333333333,18.015608514639,31.36,2.04,0.221333333333333,0,0.91,978.2,1,0,2,1,46,75.8,-2.88
Wade,2017-11-15 22:15:00,0.056235206,17.61,96.844,18.0334630839764,31.36,2.04,0.263333333333333,0,0.99,977.8,1,1,5.5,1,67,75.2,-2.91
Wade,2017-11-15 22:30:00,0.058847247,17.61,96.736,18.0401906220188,31.3686666666667,2.04,0.218,0,0.82,977.5,1,0.5,2,1,38,76.1,-2.9
Wade,2017-11-15 22:45:00,0.056235206,17.6186666666667,96.8326666666667,18.0035684893465,31.3786666666667,2.04866666666667,0.227333333333333,0,1.21,977.2,1,1.5,5,1,48,73.6,-2.98
Wade,2017-11-15 23:00:00,0.056235206,17.62,96.7286666666667,17.9692104993548,31.38,2.05,0.204,0,1.13,976.9,1,0.5,2,1,14,73.4,-3.1
Wade,2017-11-15 23:15:00,0.058847247,17.62,96.7013333333333,17.9738797192064,31.3713333333333,2.05,0.234666666666667,0,1.21,976.7,1,1,2.5,1,25,73,-3.09
Wade,2017-11-15 23:30:00,0.057527526,17.62,96.752,17.9930781331441,31.37,2.05,0.205333333333333,0,1.1,976.5,1,0.5,4,1,44,73.6,-3.09
Wade,2017-11-15 23:45:00,0.060194903,17.6373333333333,96.6733333333333,17.9733152165866,31.3873333333333,2.05866666666667,0.234666666666667,0,1.04,976.2,1,0.5,2.5,1,32,73.9,-3.09
Wade,2017-11-16 00:00:00,0.060194903,17.6313333333333,96.6686666666667,17.9853193053965,31.3726666666667,2.06866666666667,0.24,0,1.26,976,1,0.5,2.5,1,34,72.7,-3.09
Wade,2017-11-16 00:15:00,0.056235206,17.6473333333333,96.696,17.9333314843732,31.396,2.07,0.231333333333333,0,1.18,975.9,1,0.5,2.5,1,44,74.9,-2.77
Wade,2017-11-16 00:30:00,0.057527526,17.65,96.7,17.9550527727121,31.3826666666667,2.07866666666667,0.247333333333333,0,1.53,975.9,1,0.5,2,1,44,71.2,-3.11
Wade,2017-11-16 00:45:00,0.054969764,17.65,96.7346666666667,17.9476634166892,31.3886666666667,2.08866666666667,0.241333333333333,0,1.26,975.8,1,0,1,1,166,74.5,-2.77
Wade,2017-11-16 01:00:00,0.060194903,17.6586666666667,96.7053333333333,17.9399306935322,31.3986666666667,2.09866666666667,0.222666666666667,0,1.45,975.2,1,0.5,1.5,1,60,72.8,-2.89
Wade,2017-11-16 01:15:00,0.058847247,17.66,96.6826666666667,17.9463384209793,31.3826666666667,2.1,0.228666666666667,0,1.4,975.3,1,0.5,2,1,52,72.9,-2.93
Wade,2017-11-16 01:30:00,0.057527526,17.6686666666667,96.68,17.9372055434599,31.3886666666667,2.10866666666667,0.247333333333333,0,1.34,975.3,1,0,3,1,131,74.1,-2.76
Wade,2017-11-16 01:45:00,0.056235206,17.696,96.68,17.9534518959144,31.4333333333333,2.11866666666667,0.284666666666667,0,1.48,974.7,1,1.5,3,1,86,72.5,-2.92
Wade,2017-11-16 02:00:00,0.056235206,17.7,96.6453333333334,17.9243297766156,31.44,2.11133333333333,0.246666666666667,0,1.45,974.4,1,0.5,2.5,1,79,73.2,-2.82
Wade,2017-11-16 02:15:00,0.056235206,17.6913333333333,96.588,17.9273289987237,31.4313333333333,2.11,0.257333333333333,0,1.34,974,1,0.5,2.5,1,58,74,-2.78
Wade,2017-11-16 02:30:00,0.058847247,17.6986666666667,96.5453333333333,17.9232447625897,31.4473333333333,2.11866666666667,0.251333333333333,0,1.29,974.1,1,0.5,2.5,1,317,74.8,-2.69
Wade,2017-11-16 02:45:00,0.057527526,17.7,96.618,17.9358835143458,31.4413333333333,2.12,0.25,0,1.86,974,1,0.5,2,1,87,74,-2.28
Wade,2017-11-16 03:00:00,0.060194903,17.7,96.6646666666667,17.9136446639412,31.4313333333333,2.12866666666667,0.258666666666667,0,1.7,973.8,1,1,3,1,69,74.7,-2.31
Wade,2017-11-16 03:15:00,0.056235206,17.7086666666667,96.566,17.904601270767,31.4386666666667,2.13866666666667,0.251333333333333,0,1.48,973.6,1,0.5,2,1,65,76.8,-2.15
Wade,2017-11-16 03:30:00,0.058847247,17.7186666666667,96.5933333333333,17.9040358099277,31.4313333333333,2.14866666666667,0.224,0,1.8,973.4,1,0.5,3,1,37,76.3,-1.92
Wade,2017-11-16 03:45:00,0.058847247,17.7286666666667,96.652,17.908683996845,31.4473333333333,2.16733333333333,0.228666666666667,0,1.94,973.4,1,0.5,3,1,66,76.8,-1.7
Wade,2017-11-16 04:00:00,0.056235206,17.7473333333333,96.5993333333333,17.9189734379841,31.4586666666667,2.18733333333333,0.212666666666667,0,1.86,973.1,1,0,1,1,53,78.1,-1.55
Wade,2017-11-16 04:15:00,0.057527526,17.7586666666667,96.616,17.9180758570073,31.46,2.19866666666667,0.244666666666667,0,1.78,972.8,1,0.5,2,1,32,78.8,-1.51
Wade,2017-11-16 04:30:00,0.056235206,17.7686666666667,96.568,17.9205588958802,31.4513333333333,2.21733333333333,0.232666666666667,0,1.99,972.6,1,0.5,2.5,1,51,78.1,-1.42
Wade,2017-11-16 04:45:00,0.061571036,17.77,96.5253333333333,17.9224207762333,31.45,2.22866666666667,0.221333333333333,0,1.72,972.2,1,1,3,1,67,79.3,-1.47
Wade,2017-11-16 05:00:00,0.061571036,17.7786666666667,96.5113333333333,17.93197575308,31.4586666666667,2.23866666666667,0.228666666666667,0,1.56,972.3,1,0.5,3.5,1,15,80.3,-1.46
Wade,2017-11-16 05:15:00,0.060194903,17.7886666666667,96.458,17.9334120514124,31.4686666666667,2.24,0.23,0,1.64,972.2,1,0.5,3,1,67,80.2,-1.4
Wade,2017-11-16 05:30:00,0.060194903,17.7813333333333,96.476,17.9149626132404,31.4613333333333,2.24,0.256,0,1.67,971.9,1,1,3,1,17,80.6,-1.31
Wade,2017-11-16 05:45:00,0.058847247,17.7973333333333,96.48,17.8851731252787,31.4773333333333,2.24,0.26,0,1.72,971.6,1,0.5,4,1,13,80.8,-1.22
Wade,2017-11-16 06:00:00,0.057527526,17.8,96.428,17.9050103464846,31.4713333333333,2.24866666666667,0.286,0,1.83,971.5,1,0.5,3,1,49,81.5,-1
Wade,2017-11-16 06:15:00,0.061571036,17.8,96.4373333333333,17.8978531828724,31.4786666666667,2.25,0.229333333333333,0,1.62,971.3,1,1,3.5,1,72,83.9,-0.81
Wade,2017-11-16 06:30:00,0.061571036,17.7653333333333,96.4053333333333,17.8860193116739,31.4453333333333,2.23266666666667,0.228666666666667,0,0.91,971.3,1,1,3,1,52,90.4,-0.49
Wade,2017-11-16 06:45:00,0.061571036,17.7426666666667,96.3306666666667,17.8515004269222,31.4226666666667,2.204,0.23,0.2,1.02,970.9,1,1,3.5,1,22,91,-0.29
Wade,2017-11-16 07:00:00,0.062976195,17.7313333333333,96.3373333333333,17.865796477904,31.4026666666667,2.19133333333333,0.247333333333333,0.2,1.29,970.5,1,1,2.5,1,51,90.3,-0.12
Wade,2017-11-16 07:15:00,0.062976195,17.7213333333333,96.314,17.8430128556835,31.4,2.19,0.267333333333333,0,1.56,970.7,1,1.5,4.5,1,72,89.2,-0.02
Wade,2017-11-16 07:30:00,0.060194903,17.7113333333333,96.2666666666667,17.8251408435816,31.4086666666667,2.164,0.252666666666667,0.2,1.48,970.4,1,1.5,3.5,1,63,90.6,0.11
Wade,2017-11-16 07:45:00,0.065875853,17.6926666666667,96.286,17.8431927139747,31.3926666666667,2.16,0.25,0.2,1.59,970.3,1,1,3,1,67,91,0.28
Wade,2017-11-16 08:00:00,0.060194903,17.6813333333333,96.264,17.8612674094983,31.3726666666667,2.15133333333333,0.302,0.2,1.86,970.3,1,1.5,4,1,60,89.9,0.38
Wade,2017-11-16 08:15:00,0.067371502,17.6626666666667,96.1646666666667,17.8358962189719,31.37,2.124,0.388,0.2,1.72,969.9,6,1.5,6.5,3,58,91.1,0.43
Wade,2017-11-16 08:30:00,0.065875853,17.6426666666667,96.2366666666667,17.8626144769311,31.318,2.12866666666667,0.330666666666667,0,2.05,970,19,1,3.5,11,74,90.7,0.69
Wade,2017-11-16 08:45:00,0.061571036,17.6573333333333,96.3366666666667,17.9108595863745,31.3186666666667,2.156,0.276666666666667,0.2,2.24,970,31,1,2.5,16,84,89.4,0.67
Wade,2017-11-16 09:00:00,0.067371502,17.6513333333333,96.4626666666667,17.950859484426,31.3026666666667,2.17733333333333,0.304666666666667,0,2.24,969.7,71,0,2.5,38,345,90.8,0.89
Wade,2017-11-16 09:15:00,0.064410944,17.6586666666667,96.4626666666667,17.979633935789,31.2826666666667,2.19733333333333,0.301333333333333,0,2.18,970,39,0.5,2,19,21,93.8,1.29
Wade,2017-11-16 09:30:00,0.065875853,17.6513333333333,96.4773333333333,18.0142678646741,31.2453333333333,2.226,0.369333333333333,0.4,3.04,969.9,36,1,3.5,18,110,87.8,1.21
Wade,2017-11-16 09:45:00,0.070457398,17.6066666666667,96.4626666666667,17.9811914368537,31.136,2.24733333333333,0.458,1.2,2.16,970,94,0,1.5,47,38,93.9,1.27
Wade,2017-11-16 10:00:00,0.070457398,17.5566666666667,96.512,18.0293380761946,31.0246666666667,2.276,0.678,0.4,2.4,969.7,109,0,1.5,53,45,92.2,1.26
Wade,2017-11-16 10:15:00,0.07533192,17.5933333333333,96.4853333333333,18.1061660231888,31.0533333333333,2.31466666666667,0.606,0,2.8,969.3,126,0.5,3,62,38,90.8,1.44
Wade,2017-11-16 10:30:00,0.073673489,17.626,96.5753333333333,18.1937986850263,31.06,2.35466666666667,0.806666666666666,0,2.82,969.6,141,0.5,4,68,79,91.5,1.58
Wade,2017-11-16 10:45:00,0.078752778,17.6386666666667,96.5293333333333,18.2906493799036,31.0513333333333,2.39466666666667,0.874666666666667,0,2.9,969.4,156,0,2,76,15,91.5,1.66
Wade,2017-11-16 11:00:00,0.077024798,17.666,96.5806666666667,18.4092549574981,31.05,2.44333333333333,0.984,0.2,3.09,969.2,254,0.5,2,122,281,92.1,1.93
Wade,2017-11-16 11:15:00,0.07533192,17.7046666666667,96.5813333333333,18.5584072950237,31.0326666666667,2.51066666666667,0.852666666666667,0,3.62,969.4,299,0.5,2.5,147,316,88.5,1.9
Wade,2017-11-16 11:30:00,0.080516528,17.7273333333333,96.5713333333333,18.6749070988574,31.0126666666667,2.58066666666667,0.544,0,3.56,968.9,366,0.5,3.5,177,292,89,1.92
Wade,2017-11-16 11:45:00,0.077024798,17.756,96.596,18.7414996974329,30.9753333333333,2.65933333333333,0.612666666666667,0,4.27,968.9,431,0,1.5,212,309,89.6,2.72
Wade,2017-11-16 12:00:00,0.078752778,17.8033333333333,96.5393333333333,18.7967144745733,30.97,2.748,0.552,0,4.38,968.3,276,0.5,3,134,59,85.4,2.15
Wade,2017-11-16 12:15:00,0.078752778,17.8273333333333,96.5906666666667,18.8570758269104,30.9526666666667,2.80333333333333,0.470666666666667,0,4.17,968.2,366,0,2,178,274,85.3,1.92
Wade,2017-11-16 12:30:00,0.077024798,17.8733333333333,96.652,18.90145726034,30.9413333333333,2.888,0.416666666666667,0,4.14,968.3,306,0,2,152,178,85.3,1.9
Wade,2017-11-16 12:45:00,0.082316726,17.9146666666667,96.6426666666667,18.941926133878,30.9486666666667,2.952,0.436,0,4.48,967.9,196,0.5,2.5,96,161,84,2.02
Wade,2017-11-16 13:00:00,0.082316726,17.946,96.5706666666667,19.0213113580788,30.95,2.99466666666667,0.405333333333333,0,4.14,967.8,204,0,2,98,149,86.1,2.03
Wade,2017-11-16 13:15:00,0.087942971,17.9586666666667,96.534,19.1003353963877,30.95,3.026,0.4,0,3.77,967.6,409,0.5,3.5,203,88,88.8,2.1
Wade,2017-11-16 13:30:00,0.091889017,18.0033333333333,96.5213333333333,19.1243451359024,30.95,3.09066666666667,0.382666666666667,0,3.85,967.7,139,0,1,66,232,89.3,2.26
Wade,2017-11-16 13:45:00,0.095998165,18.0186666666667,96.4073333333333,19.2348611641732,30.976,3.1,0.371333333333333,0,3.75,967.4,96,0,0.5,46,344,90,2.26
Wade,2017-11-16 14:00:00,0.089895984,18.0373333333333,96.3293333333333,19.2864955081624,30.9973333333333,3.10866666666667,0.352666666666667,0,3.56,967.3,86,0,0,41,344,89,1.92
Wade,2017-11-16 14:15:00,0.095998165,18.0486666666667,96.3113333333333,19.3542609155376,31,3.11866666666667,0.428,0,3.64,967.2,81,0,0,39,344,90,2.16
Wade,2017-11-16 14:30:00,0.093922823,18.0586666666667,96.2926666666667,19.448286614019,31.0086666666667,3.12866666666667,0.353333333333333,0,4.09,966.9,136,0,0,64,4,89.8,2.57
Wade,2017-11-16 14:45:00,0.095998165,18.06,96.2813333333333,19.5013690213672,30.9926666666667,3.14733333333333,0.825333333333333,0,4.53,966.4,176,0,1.5,79,251,87.7,2.67
Wade,2017-11-16 15:00:00,0.098115822,18.06,96.2453333333333,19.529121108189,30.99,3.15866666666667,0.423333333333333,0,5.05,966.2,164,0,1.5,74,62,85,2.74
Wade,2017-11-16 15:15:00,0.098115822,18.0686666666667,96.1966666666667,19.6033157383464,30.99,3.17733333333333,0.419333333333333,0,4.4,966.2,109,0,1,61,28,86.8,2.4
Wade,2017-11-16 15:30:00,0.098115822,18.0786666666667,96.112,19.6139688517134,31.0073333333333,3.18,0.334666666666667,0,4.77,966.2,99,0,1.5,36,6,85.6,2.56
Wade,2017-11-16 15:45:00,0.104730649,18.08,96.1086666666667,19.6490797206507,31.01,3.17133333333333,0.363333333333333,0,4.71,966,69,0,1.5,31,6,85.4,2.48
Wade,2017-11-16 16:00:00,0.109366964,18.08,96.0666666666667,19.7367483386408,31.0186666666667,3.16133333333333,0.404666666666667,0,4.53,966,86,0,1,41,31,86.2,2.43
Wade,2017-11-16 16:15:00,0.109366964,18.0886666666667,96.034,19.7689734417697,31.046,3.15133333333333,0.427333333333333,0,3.8,965.8,56,0,0.5,22,31,88.8,2.13
Wade,2017-11-16 16:30:00,0.116678139,18.0986666666667,96.0213333333333,19.8402627315458,31.0586666666667,3.14133333333333,0.369333333333333,0,4.04,965.8,41,0,0,22,29,88.9,2.37
Wade,2017-11-16 16:45:00,0.109366964,18.1,96.0113333333333,19.8659569187124,31.0686666666667,3.14866666666667,0.351333333333333,0,3.54,965.8,24,0,0,12,29,92.1,2.38
Wade,2017-11-16 17:00:00,0.119213861,18.1086666666667,96.0013333333333,19.9001391070311,31.07,3.15,0.410666666666667,0,3.59,965.9,16,0,0,11,29,92,2.41
Wade,2017-11-16 17:15:00,0.119213861,18.11,96.0433333333333,19.9323235291371,31.0786666666667,3.15,0.42,0,3.22,966,4,0,0,1,29,93.8,2.32
Wade,2017-11-16 17:30:00,0.114192349,18.1013333333333,96.024,19.9567345504997,31.0713333333333,3.14133333333333,0.446,0,3.17,966.1,1,0,0,1,29,93.8,2.27
Wade,2017-11-16 17:45:00,0.119213861,18.0826666666667,95.994,20.0113874546006,31.044,3.14,0.32,0,2.74,966.2,1,0,0,1,29,95.5,2.1
Wade,2017-11-16 18:00:00,0.119213861,18.054,95.964,20.018409302775,31.014,3.13133333333333,0.317333333333333,0,2.34,966.2,1,0,0,1,29,96.4,1.83
Wade,2017-11-16 18:15:00,0.119213861,18.05,95.96,20.0167052892631,31.0013333333333,3.12133333333333,0.328666666666667,0,2.13,966.2,1,0,0,1,29,97,1.7
Wade,2017-11-16 18:30:00,0.119213861,18.0413333333333,96.038,20.0430727673301,30.9826666666667,3.12,0.321333333333333,0,2.1,966.1,1,0,0.5,1,29,97.2,1.7
Wade,2017-11-16 18:45:00,0.119213861,18.0226666666667,95.972,20.0640875390683,30.9626666666667,3.12,0.363333333333333,0,2.13,966.1,1,0,0,1,29,97.3,1.74
Wade,2017-11-16 19:00:00,0.121800434,18.0026666666667,95.9946666666667,20.0394166090564,30.9426666666667,3.11133333333333,0.309333333333333,0,2.13,966.1,1,0,0,1,29,97.8,1.82
Wade,2017-11-16 19:15:00,0.119213861,17.9913333333333,95.974,20.0481926403241,30.9226666666667,3.11,0.291333333333333,0,2.18,966.1,1,0,1,1,31,98.5,1.97
Wade,2017-11-16 19:30:00,0.116678139,17.9726666666667,96.022,20.089757300134,30.8766666666667,3.11,0.272666666666667,0,2.02,966.1,1,0,0,1,31,98.7,1.84
Wade,2017-11-16 19:45:00,0.119213861,17.9613333333333,96.0126666666667,20.1081540550673,30.8613333333333,3.11,0.252666666666667,0,1.99,966.1,1,0,0,1,31,99,1.85
Wade,2017-11-16 20:00:00,0.119213861,17.9426666666667,95.958,20.1149167861004,30.834,3.11866666666667,0.284666666666667,0,2.02,966.1,1,0,0,1,31,99.3,1.92
Wade,2017-11-16 20:15:00,0.121800434,17.94,95.9586666666667,20.1068730082888,30.83,3.12,0.264,0,1.97,966,1,0,0,1,31,99.4,1.88
Wade,2017-11-16 20:30:00,0.114192349,17.9226666666667,95.9946666666667,20.1305839090847,30.7953333333333,3.12,0.320666666666667,0,2.05,965.9,1,0,0,1,31,99.5,1.98
Wade,2017-11-16 20:45:00,0.119213861,17.92,95.948,20.1445582520294,30.7813333333333,3.12,0.373333333333333,0,2.07,966,1,0,0,1,31,99.6,2.02
