timestamp,q_cms,SRP_mgPL,DO_sat,fDOM,pH,spCond,temp,turb,precip_mm,temp_C,atm_mbar,Basic_Threshold
08/28/17 10:45 AM,0.019866649,0.0001595,95.76533333,15.87715119,7.339333333,40.65517388,12.844,0.071333333,0,18.65,988.1,0
08/28/17 11:00 AM,0.020866805,0.000258487,96.06333333,15.89108853,7.321333333,40.65993774,12.95533333,0.096,0,19.29,988.2,0
08/28/17 11:15 AM,0.021913323,0.000669143,96.17066667,15.87423201,7.406666667,40.66203493,13.08266667,0.091333333,0,18.37,988.2,0
08/28/17 11:30 AM,0.02245458,0.00077149,96.11933333,15.86901184,7.42,40.62679879,13.16933333,0.098666667,0,19.08,987.9,0
08/28/17 11:45 AM,0.019866649,0.000872155,96.25733333,15.82681458,7.428666667,40.62956264,13.29266667,0.091333333,0,20.58,987.2,0
08/28/17 12:00 PM,0.019383363,0.0004947,96.23666667,15.79533891,7.43,40.59565983,13.42266667,0.107333333,0,20.25,987.6,0
08/28/17 12:15 PM,0.020361052,0.0001595,96.386,15.72974069,7.43,40.56375702,13.57,0.11,0,19.58,987.5,0
08/28/17 12:30 PM,0.02300817,0.000253064,96.618,15.71964052,7.438666667,40.53318755,13.67666667,0.101333333,0,19.86,987.3,0
08/28/17 12:45 PM,0.024745541,0.000678927,96.58933333,15.75351474,7.44,40.53728474,13.75066667,0.1,0,20.91,986.9,0
08/28/17 01:00 PM,0.026603483,0.000843509,96.28533333,15.7250829,7.44,40.52071526,13.838,0.082666667,0,21.8,986.8,0
08/28/17 01:15 PM,0.02597031,0.000724898,96.45666667,15.71930665,7.44,40.49147912,13.89333333,0.071333333,0,23.33,987,0
08/28/17 01:30 PM,0.02535109,0.000845621,96.49,15.73361305,7.431333333,40.48690964,13.93466667,0.078666667,0,22.08,986.7,0
08/28/17 01:45 PM,0.02535109,0.000596815,96.27333333,15.72133824,7.438666667,40.4776735,13.94866667,0.071333333,0,20.03,986.8,0
08/28/17 02:00 PM,0.02791285,0.000769145,96.162,15.72328234,7.422666667,40.49310402,13.93266667,0.061333333,0,20.15,986.7,0
